公司名称,企业性质,所属行业,招聘类型,招聘对象,工作地点,岗位,更新时间,截止时间,投递链接,相关公告,笔试情况
EXIO,外企,银行/金融/证券/保险,秋招,2027届,香港深圳,量化交易员商务管理培训生平面视觉设计师交易系统开发工程师交易系统运维工程师 交易系统安全保障工程师AI产品工程师/产品经理产品交互设计师,2026/08/17,尽快投递,https://mp.weixin.qq.com/s/dXW5LsDOZvcNTSeEKwl9EQ,https://mp.weixin.qq.com/s/dXW5LsDOZvcNTSeEKwl9EQ,未明确
六联智能,民企,科技,秋招,"2027届, 2026届, 2025届","北京,上海,苏州,盐城,淮南,孝感,深圳,惠州","项目管理类,测试类,工程技术类,IT技术类,AI研发类,AI前沿部署类,结构设计类,硬件设计类,财经类，人力资源类,软件设计类,商务类,销售类,品质管理类,采购运营类,生产交付类,产线工艺类,客户服务类,市场宣传类,产品设计类,部门助理类，行政管理、文秘、工业设计、产品设计、交互设计、市场营销、新闻传播、广告、工业工程、电子工程、机械制造、供应链管理、统计学、物流、工商管理、质量管理、电子、机械、商务管理、计算机、计算机科学与技术、软件工程、电子信息、心理学、会计学、财务管理、通信工程、自动化、材料成型、专业不限",2026/08/17,尽快投递,https://mp.weixin.qq.com/s/A_4CDvKGdPnXhea-hLlplA,https://mp.weixin.qq.com/s/A_4CDvKGdPnXhea-hLlplA,未明确
新达盟-珠海万达商管,民企,多元化综合业务集团公司/投资集团,秋招,2027届,全国,招商营运市场人力财务采购工程物业,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/wandacm/164049?locale=zh-CN&sessionid=#/,https://mp.weixin.qq.com/s/yJao0NB-mfAa3nTghf8xWA,未明确
华为,民企,科技,秋招,2027届,深圳北京上海杭州南京 武汉西安成都东莞苏州其他,研发类销售类财经类供应链类法务类,2026/08/17,尽快投递,https://career.huawei.com/cn/campus-recruitment-job-list?recruitmentType=FRESH_GRADUATE,https://mp.weixin.qq.com/s/ypgSht75whHD-tW7qXp5IQ,部分免笔试
广东芯粤能半导体,民企,电子/半导体,秋招,2027届,广州,研发工程师 工艺整合工程师工艺工程质量工程师 设备工程师 制造工程师IT/cIM工程师厂务工程师,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/ascenpower/166280?locale=zh-CN#/jobs,https://mp.weixin.qq.com/s/gsGGWR6k6bVhC880fcEtQQ,未明确
壁仞科技,民企,电子/半导体,秋招,2027届,上海杭州北京珠海,芯片研发类软件类,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/biren/44727#/jobs?page=1&anchorName=jobsList,https://app.mokahr.com/campus-recruitment/biren/44727#/jobs?page=1&anchorName=jobsList,未明确
中科本原,民企,电子/半导体,秋招,2027届,北京潍坊青岛,前端工程师软件开发工程师电机控制软件工程师,2026/08/17,尽快投递,https://www.fdmtek.com/fresh-graduate.html,https://mp.weixin.qq.com/s/DlwuG_DQKTHGeoDJGZDoUA,未明确
OBSBOT,民企,电子/半导体,秋招,2027届,成都深圳杭州西安,算法类软件类硬件类产品类测试&项目管理类销售类管培生类,2026/08/17,尽快投递,https://n8r2cr07gk.jobs.feishu.cn/920634,https://mp.weixin.qq.com/s/t_SAV5MxGRD7ehzSIREjLQ,部分免笔试
凌云光,民企,机械设备/电气系统,秋招,2027届,苏州北京深圳西安成都上海武汉合肥郑州,算法&软件类光学类自动化类硬件类测试类 营销/项目类技术支持类供应链类博士类,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/lusterinc/44882#/,https://app.mokahr.com/campus-recruitment/lusterinc/44882#/,需要笔试
卧安机器人,民企,智能硬件/机器人,秋招,2027届,深圳,机械臂算法工程师强化学习算法工程师VLA算法工程师 世界模型算法工程师AI数据智能算法工程师运营管培生人力资源专员,2026/08/17,2026-11-30,https://woanhome.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/VJEiujknINFsXuXM9Ublfg,部分免笔试
东风汽车,央国企,车企/汽车零部件,秋招,2027届,武汉,技术类造型设计类职能支持类,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/dfmc/168424#/jobs,https://mp.weixin.qq.com/s/JK3tORZykxvPLAHclwhMwA,无笔试
中国航空工业集团上海航空电器有限公司,央国企,高端装备与国防科技/航空航天,秋招,2027届,上海,硬件工程师软件工程师算法工程师验证工程师结构工程师 电磁兼容工程师可靠性工程师光学工程师测试工程师SMT工程师制造工程师工装设计工程师 设备工程师检验工程师,2026/08/17,尽快投递,https://campus.51job.com/118/society.html,https://campus.51job.com/118/society.html,需要笔试
腾讯音乐,民企,互联网/人工智能,秋招,"2027届, 2026届",深圳广州北京,AI类技术类内容类产品类设计类市场类专业类,2026/08/17,尽快投递,https://join.tencentmusic.com/campus/post/?type=10,https://mp.weixin.qq.com/s/VHrIAPhXhZ9GMB2xUEV0-g,部分免笔试
通威,民企,农林/畜牧,秋招,"2027届, 2026届",全国,市场类生产技术类职能类技术类海外校招生,2026/08/17,尽快投递,https://mp.weixin.qq.com/s/JybrakZ0qOGmbCs4UWsifg,https://mp.weixin.qq.com/s/JybrakZ0qOGmbCs4UWsifg,部分免笔试
TP-Link联洲,民企,通信设备,秋招,2027届,深圳上海成都东莞海外,研发类产品类营销类制造类供应链类财务类人力资源类行政类设计类,2026/08/17,尽快投递,https://join.tplinkglobal.com/campus,https://mp.weixin.qq.com/s/Lb7nCTXvabenKKjK0E6SRA,未明确
天职国际,民企,商务服务/咨询,秋招,2027届,北京上海广州南京长沙西安湖南江西乌鲁木齐郑州广西天津武汉山东昆明海南,财务设计助理精算咨询顾问咨询顾问税务顾问交易咨询顾问企业投融资顾问管理咨询顾问财务风险分析专员课题研究员IT设计与咨询顾问税务顾问作业专员,2026/08/17,尽快投递,https://tzcpa.zhiye.com/campus/jobs,https://tzcpa.zhiye.com/campus/jobs,需要笔试
望尘科技,民企,互联网/人工智能,秋招,2027届,深圳成都,游戏策划类游戏开发类技术研究类美术视觉类发行运营类,2026/08/17,尽快投递,https://app.mokahr.com/campus-recruitment/galasports/98034#/,https://mp.weixin.qq.com/s/m-NpVGAUn_5lMl0YTXIuWg,未明确
隆华科技,民企,机械设备/电气系统,秋招,2027届,洛阳,产品设计技术支持质量工程师生产管理销售经理实验研发产品研发外贸项目经理,2026/08/17,尽快投递,https://mp.weixin.qq.com/s/pP9k5aGu_fmQLetg4m2mcQ,https://mp.weixin.qq.com/s/pP9k5aGu_fmQLetg4m2mcQ,需要笔试
江波龙,民企,电子/半导体,秋招,2027届,深圳中山上海成都珠海,软件类测试类IC类硬件类算法类产品项目运营类工艺工程类营销类供应链类职能类,2026/08/17,尽快投递,https://longsys.zhiye.com/campus,https://mp.weixin.qq.com/s/sKDjgMRoBkc7Zix0DaxwBA,部分免笔试
山东临工,民企,机械设备/电气系统,秋招,"2027届, 2026届",山东临沂,全球营销服务菁英计划,2026/08/17,尽快投递,https://hr.sdlg.cn/recruit#/portal_job_detail?id=_HB4_MzIzODc%253D,https://mp.weixin.qq.com/s/fk9PZZ1E4vW8pUQJhuUjOw,部分免笔试
联影集团,民企,生物医药/生物制药,秋招,2027届,上海北京武汉深圳常州其他,算法软件开发硬件芯片研发测试系统临床应用科研合作试剂研发信息技术创意设计市场品牌管理培训生制造工程客户服务生产管理职能管理,2026/08/17,尽快投递,https://united-imaging.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/fkezh1-EimVqrjcKU8hf9A,需要笔试
招银云创,银行,银行/金融/证券/保险,秋招,2027届,杭州深圳武汉,Java开发工程师、客户运营岗、财务管理岗、人力资源岗，STEM类，计算机，财务管理，数据分析，设计，财会,2026/08/16,2026-10-15,https://app.mokahr.com/campus-recruitment/mbcloud/150116#/jobs/,https://mp.weixin.qq.com/s/ggvVYVTKam7pxQMPeNsYmA,需要笔试
未尔科技,民企,互联网/人工智能,秋招,"2027届, 2026届",北京成都西安南京武汉,"网络研发工程师通信研发工程师雷达研发工
程师电磁研发工程师光电研发工程师智能体
研发工程师AI应用工程师强化学习算法工程
师C++软件开发工程师技术服务工程师市场
销售管培生",2026/08/16,尽快投递,https://mp.weixin.qq.com/s/G0nGRpS_Kfg8E4dbuv_TkQ,https://mp.weixin.qq.com/s/G0nGRpS_Kfg8E4dbuv_TkQ,未明确
联合电子,中外合资,车企/汽车零部件,秋招,2027届,"上海无锡西安芜湖柳州太
仓重庆苏州
",产品研发智能制造供应链管理质量管理管理培训生项目管理,2026/08/16,尽快投递,https://campus.51job.com/uaes2027/job.html,https://mp.weixin.qq.com/s/5lUoAD_IdMYq2mip9XBA5Q,未明确
卓识基金,民企,银行/金融/证券/保险,秋招,2027届,北京上海,策略研究员、期权交易员、C++系统开发工程师、Python开发工程师、Java开发工程师，数学、物理、统计学、计算机、人工智能、电子信息、电子工程、金融工程、数理金融、软件工程、自动化等,2026/08/16,尽快投递,https://app.mokahr.com/campus-recruitment/zsquant/36544?sourceToken=d285f1a32f14ca3e16ffc33a9100bf87#/jobs,https://mp.weixin.qq.com/s/NOaz69NlN3eP32Y_IW3FVQ,需要笔试
正定私募,民企,银行/金融/证券/保险,秋招,2027届,北京,量化研究员深度学习模型研究员策略研究员销售支持交易执行算法研究员高性能系统开发工程师量化开发工程师,2026/08/16,尽快投递,https://app.mokahr.com/campus-recruitment/zding/117879#/,https://mp.weixin.qq.com/s/Kzo1RCkAwQnQ57-8aRKSuQ,未明确
大华股份,民企,科技,秋招,2027届,杭州,"多模态算法工程师,智能算法工程师，AI应用开发工程师，大数据工程师(Agent方向)，大数据工程师(存储方向)，大数据工程师(基础建设方向)，飞控算法工程师,感知算法工程师,导航算法工程师,图像算法工程师,具身智能算法工程师,运动控制算法工程师,导航规控算法工程师,多维感知算法工程师,测温算法工程师,NLP算法工程师,音频算法工程师,编解码算法工程师,算法优化工程师,云服务开发工程师，计算机、软件工程、仪器仪表、信息、应用数学、图像与信号处理及电子信息、计算机视觉、图像信号处理、电子工程、光学工程、人工智能、自动化、控制工程、机器人工程",2026/08/16,尽快投递,https://job.dahuatech.com/#/CampusPosition?id=11,https://mp.weixin.qq.com/s/4R5PuP9hEKn0LOPW_bWXrg,部分免笔试
三七互娱,民企,文化传媒/游戏,秋招,2027届,北京上海广州,海外游戏运营，游戏运营，移动端开发工程师，AI算法工程师，AI平台开发工程师，美术创意策划，角色原画，场景原画，2D场景编辑师，3D动作师，3D特效师，GUI设计师，UI设计师，战斗策划，系统策划，数值策划，创意策划，海外广告优化师，JAVA服务端开发工程师，客户端开发工程师，AI产品经理(HR方向),2026/08/16,尽快投递,https://app.mokahr.com/campus-recruitment/37/58016?locale=zh-CN#/jobs?&project=100124311,https://mp.weixin.qq.com/s/eOCD1ptInIaajbvVIuZQ4w,部分免笔试
潮宏基,民企,快消/食品/零售/消费,秋招,"2027届, 2026届, 2025届",上海深圳汕头,"品牌营销管培生,产品管培生,国内零售管培生,海外零售管培生,海外商品岗",2026/08/16,尽快投递,https://chjgroup.zhiye.com/,https://mp.weixin.qq.com/s/c3RZyOP4eL4SQ8ZvjZ2CFA,未明确
中国电科第四十七所,央国企,电子/半导体,秋招,2027届,沈阳,"模拟集成电路设计工程师,数字集成电路设计工程师,IC应用验证工程师，集成电路工程、集成电路设计与集成系统、电子科学与技术、微电子学与固体电子学、微电子科学与工程、物理电子学、电路与系统、电子信息工程",2026/08/16,尽快投递,https://mp.weixin.qq.com/s/xZpKzzvcytrayUINswZ4tA,https://mp.weixin.qq.com/s/xZpKzzvcytrayUINswZ4tA,无笔试
海大集团,民企,农林/畜牧,秋招,2027届,全国海外,"产品线管培生,技术服务工程师,服务营销员，配方师，研发工程师，育种工程师,兽医师,实验员，生产校招生(饲料),生产技师(生猪养殖、水产养殖),品管员,鲸英领袖生，人力资源管培生,IT产品助理,采购专员,财务/会计/金融业务专员，水产类、动物科学类、动物医学类、生物类、市场营销类、动物科学、动物医学、畜牧兽医、生物技术、生物信息、动物营养、水产养殖、药学类、化学类、生物学、饲料工程类、食品类、机电类、电气类、自动化类、专业不限、经管类、农学类、农业工程与信息技术、信息管理与信息系统、计算机科学与技术、数据科学",2026/08/16,尽快投递,https://haid1.zhiye.com/campus/jobs?queryId=11f0a7c9-46ca-4587-8c8c-3022a325ec6b,https://mp.weixin.qq.com/s/z-DWF8-Ca5sf_aqM2nWMJQ,未明确
雪川农业集团,民企,农林/畜牧,秋招,"2027届, 2026届, 2025届","张家口,赤峰,青岛,武威,固原,哈密","新生力(原料仓储方向)，新生力(食品质量方向),新生力(软件开发方向)，新生力(电气工程方向)，新生力(机械工程方向),新生力(工艺方向)，新生力(成品仓储方向)，体系管培生(质量管理方向)，体系管培生(审计方向)，体系管培生(财务方向)，雪川27届校园招聘大使，会计学、财务管理、金融学、经济学、食品、农学、食品科学与工程、应用化学、生物技术、药学、微生物学、物流管理、供应链管理、工业工程、机械工程、自动化、法学、安全工程、环境工程、消防工程、化工",2026/08/16,尽快投递,https://snowvalleyfood.zhiye.com/campus/jobs,https://mp.weixin.qq.com/s/4XE5uN52Sj07qH2_7jCa-g,未明确
好课在线,民企,教育培训,秋招,2027届,北京,"主讲类,教研类(数学化学语文C++英语物理python)",2026/08/16,尽快投递,https://mp.weixin.qq.com/s/rvQnFrijDSTNWg2z-BHYJg,https://mp.weixin.qq.com/s/rvQnFrijDSTNWg2z-BHYJg,需要笔试
晟通集团 ,民企,金属制品,秋招,2027届,长沙常德,"国际客户经理，产品策划,装备研发工程师，机械工程师,材料工艺研发工程师,铝模海外优化设计工程师，国际市场经理,新商业市场品牌推广，电气工程师,新商业AI数字化运营,国内客户经理,商业运营,集团文化品牌,机加操作员,财务管培生,产销计划工程师,国内市场经理,铝模海外服务工程师,设备技术员，业务建模与系统开发工程师，电力技术员，国际物流经理，市场营销、商业分析、国际贸易、英语、包装工程、食品科学、土木工程、机械、电气自动化、材料加工、冶金工程、Al计算机、人力资源、企业管理、财务、工商管理、工业工程、管理科学、供应链、物流管理",2026/08/16,尽快投递,https://app.mokahr.com/campus-recruitment/snto/100022?locale=zh-CN#/jobs,https://mp.weixin.qq.com/s/Eu8T934l1pfPY_BEVS4KSQ,部分免笔试
